Customer ID,Subscription Type,Device Type,Device Make/Model,Address,City,State,Zipcode,Days Before Perks,Days After Perks,Total Data Usage (GB),Usage Days,Peak Hours,Received Regular Perks,Perks Description,Content Type,Content Title,Content URL,PlusPlayStatus,StreamingHours,DataUsageGB,Offer_DiscountedUpgrade,Offer_BundleSavings,Offer_FamilyPlanPerk,Offer_DataBoost,Offer_ExclusiveContent,Offer_LimitedTime,Offer_LoyaltyRewards,Offer_GiftingOpportunity,Offer_StudentDiscount,Offer_WeekendStreamingPass
555486,Premium,Mobile,iPhone 14,7250 Main St,Phoenix,CA,22887,18,11,27.16,"['Thursday', 'Wednesday', 'Sunday', 'Monday', 'Friday', 'Saturday', 'Tuesday']","[2, 9, 5, 7]",False,,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,1,32,452.28,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
227144,Premium,Mobile,iPhone 14,8551 Main St,New York,AZ,84613,8,1,73.74,"['Friday', 'Sunday', 'Wednesday', 'Saturday']","[16, 17, 4]",True,Bundled Streaming Services,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,1,12,255.59,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
348349,Premium,Wi-Fi Router,Verizon Quantum Gateway,6991 Main St,Houston,CA,68260,15,21,93.58,"['Thursday', 'Tuesday', 'Monday', 'Friday', 'Saturday']","[20, 8, 7, 1]",False,,Movie,Extraction,https://www.netflix.com/title/extraction,0,41,160.82,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
740537,Standard,Wi-Fi Router,Verizon 5G Home Router,6585 Main St,New York,CA,59557,5,4,84.15,"['Tuesday', 'Monday', 'Thursday', 'Saturday', 'Sunday', 'Friday', 'Wednesday']","[2, 6, 19]",False,,Movie,The Irishman,https://www.netflix.com/title/the-irishman,0,74,170.88,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
979426,Standard with Ads,Setup Box,Verizon VMS4100,2921 Main St,New York,TX,82462,16,14,49.64,"['Thursday', 'Monday', 'Saturday', 'Tuesday']","[3, 7, 12, 23]",True,Free HD Streaming Upgrade,Live Event,Concert Live Stream: BTS,https://www.netflix.com/title/concert-live-stream%3A-bts,1,93,440.9,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
409158,Premium,Setup Box,Verizon VMS4100,2305 Main St,Chicago,IL,75992,17,12,92.38,"['Saturday', 'Tuesday', 'Wednesday']",[7],False,,Movie,Bird Box,https://www.netflix.com/title/bird-box,0,88,416.6,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
928583,Premium,Mobile,Samsung Galaxy S23,8241 Main St,New York,CA,89576,2,5,35.43,"['Thursday', 'Wednesday', 'Monday', 'Tuesday', 'Sunday', 'Friday']","[6, 21, 14]",True,Bundled Streaming Services,Series,The Witcher,https://www.netflix.com/title/the-witcher,1,22,420.21,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
102340,Standard with Ads,Setup Box,Verizon VMS4100,6589 Main St,Phoenix,CA,78436,10,13,92.45,"['Monday', 'Wednesday', 'Thursday']","[13, 15, 19]",False,,Movie,The Irishman,https://www.netflix.com/title/the-irishman,0,11,285.6,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
810821,Standard,Wi-Fi Router,Verizon 5G Home Router,9355 Main St,Chicago,NY,24476,4,27,70.7,['Wednesday'],"[10, 18, 4]",True,Bundled Streaming Services,Series,Ozark,https://www.netflix.com/title/ozark,0,76,165.62,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
172898,Standard,Wi-Fi Router,Verizon 5G Home Router,1169 Main St,Los Angeles,AZ,39665,18,28,18.88,"['Monday', 'Saturday', 'Thursday', 'Sunday', 'Friday', 'Wednesday', 'Tuesday']",[17],False,,Series,The Witcher,https://www.netflix.com/title/the-witcher,1,54,486.88,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
398691,Premium,Mobile,iPhone 14,3549 Main St,New York,IL,83105,10,8,26.06,['Tuesday'],"[12, 21, 11, 6]",False,,Live Event,Grammy Awards,https://www.netflix.com/title/grammy-awards,1,61,351.04,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
849784,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,9467 Main St,Chicago,IL,16010,12,2,19.53,"['Saturday', 'Monday', 'Sunday']","[4, 2, 9, 16]",False,,Series,Bridgerton,https://www.netflix.com/title/bridgerton,0,4,104.72,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
995014,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,6682 Main St,Phoenix,AZ,97885,25,27,95.84,"['Saturday', 'Monday', 'Friday']","[20, 23, 16, 14]",True,Unlimited Data Streaming,Movie,The Irishman,https://www.netflix.com/title/the-irishman,0,90,315.04,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
695160,Standard with Ads,Setup Box,Verizon VMS4100,2135 Main St,New York,IL,19347,6,10,86.6,['Sunday'],[4],True,Bundled Streaming Services,Series,Ozark,https://www.netflix.com/title/ozark,1,84,313.62,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
814115,Premium,Mobile,Samsung Galaxy S23,5720 Main St,New York,CA,54205,19,14,97.54,"['Friday', 'Sunday', 'Monday', 'Wednesday', 'Thursday', 'Tuesday']","[14, 16]",False,,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,0,91,476.01,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
626328,Standard,Mobile,iPhone 14,4076 Main St,Houston,IL,45114,13,9,74.96,"['Sunday', 'Tuesday', 'Monday', 'Friday', 'Wednesday', 'Thursday']",[16],False,,Movie,Enola Holmes,https://www.netflix.com/title/enola-holmes,0,30,415.31,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
725953,Premium,Wi-Fi Router,Verizon Quantum Gateway,7447 Main St,Chicago,AZ,79742,4,5,23.76,"['Thursday', 'Sunday', 'Tuesday']",[12],True,Bundled Streaming Services,Movie,The Irishman,https://www.netflix.com/title/the-irishman,1,17,232.28,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
545395,Standard with Ads,Setup Box,Verizon VMS4100,2272 Main St,New York,NY,49228,19,1,12.2,"['Thursday', 'Sunday', 'Friday', 'Monday', 'Wednesday']","[14, 9, 19]",False,,Movie,Extraction,https://www.netflix.com/title/extraction,0,60,488.29,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
140722,Standard with Ads,Setup Box,Verizon VMS1100,4794 Main St,Los Angeles,CA,15068,14,29,76.34,"['Wednesday', 'Friday', 'Tuesday']","[10, 6, 5, 12]",True,Priority Customer Support,Series,The Crown,https://www.netflix.com/title/the-crown,1,94,460.79,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
550579,Premium,Mobile,Google Pixel 7,5605 Main St,New York,AZ,88136,9,27,55.07,['Sunday'],"[4, 0]",False,,Series,Ozark,https://www.netflix.com/title/ozark,0,73,450.97,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
302094,Premium,Wi-Fi Router,Verizon Quantum Gateway,3972 Main St,New York,IL,43253,13,10,82.69,['Monday'],"[9, 10, 23]",False,,Movie,The Irishman,https://www.netflix.com/title/the-irishman,0,86,476.96,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
245543,Premium,Mobile,iPhone 14,5651 Main St,Houston,IL,16837,28,27,81.46,"['Saturday', 'Wednesday', 'Tuesday', 'Monday', 'Friday']","[15, 9]",False,,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,0,83,463.68,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
663075,Standard with Ads,Mobile,Samsung Galaxy S23,5281 Main St,New York,AZ,29713,20,10,24.9,['Friday'],"[9, 13]",False,,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,86,170.07,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
440909,Standard with Ads,Mobile,iPhone 14,8885 Main St,Houston,CA,78975,30,30,24.14,"['Wednesday', 'Monday', 'Sunday', 'Tuesday']","[4, 8, 21, 14]",True,Unlimited Data Streaming,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,0,15,254.74,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
476281,Standard,Setup Box,Verizon VMS4100,2056 Main St,Phoenix,NY,55342,24,27,23.7,"['Tuesday', 'Wednesday', 'Thursday', 'Sunday']",[12],True,Free HD Streaming Upgrade,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,1,1,437.97,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
960407,Standard,Mobile,iPhone 14,9743 Main St,Chicago,AZ,53120,29,28,41.59,"['Monday', 'Saturday', 'Thursday', 'Wednesday', 'Friday', 'Tuesday']","[14, 20, 6, 22]",False,,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,1,31,403.25,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
117653,Standard with Ads,Mobile,Google Pixel 7,3338 Main St,Los Angeles,NY,36870,25,3,49.86,"['Saturday', 'Friday']","[4, 14]",True,Unlimited Data Streaming,Movie,Enola Holmes,https://www.netflix.com/title/enola-holmes,1,11,143.5,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
261088,Standard,Wi-Fi Router,Verizon Quantum Gateway,1461 Main St,Chicago,IL,17735,7,13,43.96,"['Friday', 'Monday', 'Tuesday', 'Thursday', 'Saturday']","[6, 8, 11]",False,,Movie,Army of the Dead,https://www.netflix.com/title/army-of-the-dead,0,5,203.48,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
368240,Premium,Wi-Fi Router,Verizon 5G Home Router,3213 Main St,Houston,TX,51453,28,8,25.92,"['Monday', 'Saturday', 'Friday', 'Thursday', 'Tuesday']","[19, 13, 6, 16]",True,Priority Customer Support,Movie,Bird Box,https://www.netflix.com/title/bird-box,0,80,142.69,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
198831,Standard with Ads,Mobile,Samsung Galaxy S23,8915 Main St,Phoenix,IL,89775,12,16,14.71,['Monday'],"[21, 0, 5, 23]",True,Priority Customer Support,Series,Ozark,https://www.netflix.com/title/ozark,1,28,183.84,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
269026,Standard,Wi-Fi Router,Verizon 5G Home Router,3251 Main St,Chicago,AZ,11873,12,11,84.12,"['Friday', 'Tuesday']",[3],False,,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,87,232.66,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
274458,Standard with Ads,Mobile,iPhone 14,2661 Main St,New York,NY,92655,22,24,97.14,"['Saturday', 'Friday', 'Tuesday']","[13, 8, 18, 5]",False,,Live Event,New Year's Eve Countdown,https://www.netflix.com/title/new-year%27s-eve-countdown,0,62,150.67,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
501029,Standard with Ads,Mobile,Google Pixel 7,1616 Main St,New York,NY,57144,30,9,91.17,"['Friday', 'Thursday', 'Monday', 'Saturday', 'Tuesday', 'Wednesday']","[0, 13]",True,Unlimited Data Streaming,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,1,30,327.34,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
455385,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,9360 Main St,New York,AZ,18425,29,16,52.01,"['Monday', 'Friday', 'Sunday', 'Wednesday', 'Tuesday']","[0, 20]",True,Unlimited Data Streaming,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,0,72,414.94,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
945505,Standard,Setup Box,Verizon VMS1100,2901 Main St,Los Angeles,IL,16924,17,17,33.88,"['Friday', 'Tuesday', 'Wednesday', 'Saturday']",[0],False,,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,1,17,208.89,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
946344,Premium,Wi-Fi Router,Verizon Quantum Gateway,7651 Main St,Chicago,NY,31109,3,20,22.54,"['Monday', 'Friday', 'Sunday', 'Tuesday', 'Wednesday']",[1],True,Free HD Streaming Upgrade,Live Event,Grammy Awards,https://www.netflix.com/title/grammy-awards,0,92,350.36,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
183400,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,3233 Main St,Houston,NY,76184,30,1,86.37,['Friday'],"[4, 19]",True,Free HD Streaming Upgrade,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,33,338.74,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
749204,Premium,Wi-Fi Router,Verizon Quantum Gateway,2969 Main St,Phoenix,IL,44363,15,27,26.15,['Monday'],[23],False,,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,0,19,406.53,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
954210,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,6221 Main St,Chicago,NY,40596,2,4,38.09,"['Thursday', 'Saturday']","[15, 13, 2]",False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,1,11,283.76,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
637281,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,5549 Main St,Phoenix,IL,42828,11,25,98.87,"['Monday', 'Sunday', 'Tuesday', 'Friday', 'Thursday']","[12, 1]",False,,Live Event,New Year's Eve Countdown,https://www.netflix.com/title/new-year%27s-eve-countdown,0,83,457.45,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
125820,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,7117 Main St,Chicago,IL,72034,9,10,55.22,"['Sunday', 'Tuesday', 'Thursday', 'Friday']","[6, 12, 4, 10]",False,,Series,Ozark,https://www.netflix.com/title/ozark,1,61,296.8,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
507981,Standard with Ads,Setup Box,Verizon VMS1100,1483 Main St,Los Angeles,NY,92404,28,2,22.81,"['Thursday', 'Wednesday', 'Sunday', 'Saturday', 'Friday', 'Monday', 'Tuesday']",[19],False,,Movie,Red Notice,https://www.netflix.com/title/red-notice,1,39,344.42,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
149595,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,8456 Main St,Phoenix,CA,74857,22,26,53.71,"['Sunday', 'Monday']","[14, 23, 9]",True,Unlimited Data Streaming,Series,The Crown,https://www.netflix.com/title/the-crown,1,71,215.54,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
498707,Premium,Wi-Fi Router,Verizon 5G Home Router,4013 Main St,New York,IL,30659,10,24,31.46,"['Saturday', 'Monday', 'Friday', 'Sunday']","[12, 21, 8]",True,Discounted Subscription,Movie,The Old Guard,https://www.netflix.com/title/the-old-guard,1,46,405.75,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
597860,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,2806 Main St,Phoenix,CA,70946,28,1,74.36,"['Tuesday', 'Friday', 'Saturday', 'Wednesday', 'Monday', 'Sunday', 'Thursday']","[10, 23, 0]",True,Unlimited Data Streaming,Movie,Extraction,https://www.netflix.com/title/extraction,1,50,327.55,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
212506,Standard with Ads,Mobile,Samsung Galaxy S23,4472 Main St,New York,AZ,74915,5,25,26.05,"['Wednesday', 'Tuesday', 'Monday', 'Saturday', 'Thursday', 'Sunday']","[16, 15, 8, 20]",False,,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,1,42,352.2,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
420616,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,2018 Main St,New York,TX,27411,15,1,56.72,"['Friday', 'Monday', 'Thursday', 'Tuesday', 'Sunday', 'Wednesday']","[10, 9]",False,,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,1,1,339.26,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
854425,Standard with Ads,Setup Box,Verizon VMS4100,3727 Main St,Los Angeles,CA,15218,28,19,52.01,"['Friday', 'Saturday', 'Sunday']","[12, 15]",True,Discounted Subscription,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,1,45,485.99,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
760174,Standard,Wi-Fi Router,Verizon Quantum Gateway,2168 Main St,Houston,IL,54666,2,22,83.27,"['Thursday', 'Friday', 'Sunday', 'Monday', 'Wednesday', 'Saturday', 'Tuesday']","[1, 3, 10, 17]",False,,Series,Bridgerton,https://www.netflix.com/title/bridgerton,0,86,180.31,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
409991,Standard,Wi-Fi Router,Verizon Quantum Gateway,8370 Main St,Phoenix,AZ,54550,14,15,68.33,"['Tuesday', 'Monday', 'Friday', 'Wednesday', 'Saturday']","[14, 12, 16, 5]",False,,Live Event,Billboard Music Awards,https://www.netflix.com/title/billboard-music-awards,0,74,444.08,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
988786,Standard with Ads,Setup Box,Verizon VMS4100,4316 Main St,Chicago,AZ,56562,5,12,24.38,"['Sunday', 'Wednesday', 'Monday', 'Thursday']","[10, 8, 14, 20]",True,Unlimited Data Streaming,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,1,42,323.53,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
455846,Standard,Setup Box,Verizon VMS1100,4707 Main St,Los Angeles,TX,80768,19,13,64.57,"['Monday', 'Sunday', 'Saturday', 'Friday', 'Tuesday', 'Wednesday']","[13, 22, 18, 14]",False,,Live Event,Billboard Music Awards,https://www.netflix.com/title/billboard-music-awards,0,44,116.53,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
396651,Standard with Ads,Setup Box,Verizon VMS4100,1696 Main St,Chicago,IL,26049,15,20,27.28,"['Wednesday', 'Friday', 'Saturday', 'Sunday', 'Tuesday']","[23, 2, 13]",True,Free HD Streaming Upgrade,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,1,88,139.36,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
527360,Standard,Setup Box,Verizon VMS1100,2257 Main St,Houston,AZ,45859,5,3,53.13,"['Saturday', 'Monday', 'Wednesday', 'Thursday', 'Friday', 'Sunday', 'Tuesday']","[15, 4, 2, 5]",False,,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,22,330.87,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
